LV ActivePower (kW);;abs;abs^2;;MAPE;mse;RMSE
0.176064613;0.1781729;0.002108287;4.44487E-06;;;;
0.161599079;0.167732008;0.00613293;3.76128E-05;;;;
0.197781324;0.201781341;0.004000017;1.60001E-05;;;;
0.241425755;0.259033628;0.017607873;0.000310037;;;;
0.220795505;0.231882941;0.011087436;0.000122931;;;;
0.180882158;0.196099303;0.015217145;0.000231561;;;;
0.149564687;0.172321612;0.022756925;0.000517878;;;;
0.179205906;0.20084685;0.021640944;0.00046833;;;;
0.181821447;0.216309421;0.034487975;0.00118942;;;;
0.204681142;0.223770103;0.019088962;0.000364388;;;;
0.320736616;0.36372759;0.042990973;0.001848224;;;;
0.329982056;0.349817915;0.019835859;0.000393461;;;;
0.35145309;0.382438679;0.030985589;0.000960107;;;;
0.364757815;0.400014175;0.03525636;0.001243011;;;;
0.391471035;0.449296252;0.057825217;0.003343756;;;;
0.382992166;0.448119095;0.065126928;0.004241517;;;;
0.417260659;0.462333767;0.045073108;0.002031585;;;;
0.359772191;0.383630715;0.023858524;0.000569229;;;;
0.413706981;0.489632541;0.07592556;0.005764691;;;;
0.453372145;0.537413579;0.084041434;0.007062963;;;;
0.386753586;0.442634636;0.055881051;0.003122692;;;;
0.366330095;0.409478506;0.043148411;0.001861785;;;;
0.551334262;0.630372132;0.07903787;0.006246985;;;;
0.626757251;0.721220226;0.094462974;0.008923254;;;;
0.606566793;0.695884934;0.089318141;0.00797773;;;;
0.530062641;0.63094476;0.100882119;0.010177202;;;;
0.510842602;0.585175895;0.074333293;0.005525438;;;;
0.465765226;0.535637117;0.069871892;0.004882081;;;;
0.358119435;0.384913775;0.02679434;0.000717937;;;;
0.268416832;0.283372016;0.014955184;0.000223658;;;;
0.251491546;0.266387017;0.014895471;0.000221875;;;;
0.340486674;0.390169097;0.049682423;0.002468343;;;;
0.384860383;0.436495875;0.051635492;0.002666224;;;;
0.402858181;0.468253541;0.06539536;0.004276553;;;;
0.500387617;0.591379186;0.090991569;0.008279466;;;;
0.56978079;0.675175435;0.105394645;0.011108031;;;;
0.588174029;0.690637367;0.102463339;0.010498736;;;;
0.531317926;0.607209859;0.075891933;0.005759586;;;;
0.449109824;0.506395744;0.05728592;0.003281677;;;;
0.476513913;0.546405166;0.069891253;0.004884787;;;;
0.575990619;0.661076636;0.085086017;0.00723963;;;;
0.598935479;0.687323172;0.088387693;0.007812384;;;;
0.667506591;0.751287398;0.083780806;0.007019224;;;;
0.583101293;0.639418136;0.056316843;0.003171587;;;;
0.574605293;0.635339689;0.060734396;0.003688667;;;;
0.600352224;0.659112557;0.058760333;0.003452777;;;;
0.570550679;0.622278979;0.0517283;0.002675817;;;;
0.599732318;0.673770076;0.074037758;0.00548159;;;;
0.429608;0.467033588;0.037425588;0.001400675;;;;
0.609355795;0.655949948;0.046594152;0.002171015;;;;
0.520088888;0.543505154;0.023416266;0.000548322;;;;
0.541598992;0.596168482;0.05456949;0.002977829;;;;
0.43556296;0.453305694;0.017742735;0.000314805;;;;
0.349250374;0.352420146;0.003169772;1.00475E-05;;;;
0.371927026;0.390390532;0.018463506;0.000340901;;;;
0.439485229;0.472516173;0.033030944;0.001091043;;;;
0.525088393;0.55952062;0.034432227;0.001185578;;;;
0.560321752;0.619999169;0.059677417;0.003561394;;;;
0.618378529;0.733747592;0.115369062;0.013310021;;;;
0.631925123;0.754741383;0.12281626;0.015083834;;;;
0.678254703;0.798719601;0.120464899;0.014511792;;;;
0.696612189;0.812888481;0.116276292;0.013520176;;;;
0.838028617;0.957256988;0.119228371;0.014215404;;;;
0.876694246;0.981313043;0.104618797;0.010945093;;;;
0.896646222;0.987741237;0.091095015;0.008298302;;;;
0.93613828;1.010105189;0.07396691;0.005471104;;;;
0.905122314;0.986242398;0.081120083;0.006580468;;;;
0.794821185;0.892796884;0.097975698;0.009599237;;;;
0.836698748;0.921363151;0.084664403;0.007168061;;;;
0.804154854;0.911715829;0.107560975;0.011569363;;;;
0.825867959;0.917272288;0.091404329;0.008354751;;;;
0.688213763;0.804415704;0.116201941;0.013502891;;;;
0.59833311;0.696957509;0.098624398;0.009726772;;;;
0.540032264;0.64454381;0.104511546;0.010922663;;;;
0.621454903;0.729973651;0.108518748;0.011776319;;;;
0.600855597;0.67650541;0.075649813;0.005722894;;;;
0.559855248;0.643409847;0.083554599;0.006981371;;;;
0.527962544;0.605104014;0.07714147;0.005950806;;;;
0.648837899;0.752635002;0.103797102;0.010773838;;;;
0.77161807;0.868177838;0.096559768;0.009323789;;;;
0.815804352;0.917307779;0.101503427;0.010302946;;;;
0.917185602;0.990967748;0.073782146;0.005443805;;;;
0.972731235;1.006705414;0.033974179;0.001154245;;;;
0.917892587;0.975263784;0.057371197;0.003291454;;;;
0.869311708;0.944074703;0.074762995;0.005589505;;;;
0.835496177;0.923447423;0.087951246;0.007735422;;;;
0.754741385;0.863140566;0.108399181;0.011750383;;;;
0.593506644;0.699442508;0.105935864;0.011222407;;;;
0.522593329;0.64245214;0.11985881;0.014366134;;;;
0.437497737;0.497997405;0.060499667;0.00366021;;;;
0.483414644;0.591850593;0.108435949;0.011758355;;;;
0.254676954;0.316167898;0.061490945;0.003781136;;;;
0.147599997;0.191562594;0.043962597;0.00193271;;;;
0.056016177;0.057118284;0.001102107;1.21464E-06;;;;
0.045742179;0.04426501;0.001477169;2.18203E-06;;;;
0.097448142;0.101703064;0.004254922;1.81044E-05;;;;
0.086273968;0.094983813;0.008709846;7.58614E-05;;;;
0.042264656;0.04015946;0.002105197;4.43185E-06;;;;
0.118010011;0.130831759;0.012821748;0.000164397;;;;
0.056550355;0.079295295;0.022744939;0.000517332;;;;
0.019130426;0.043625981;0.024495555;0.000600032;;;;
0.000386274;0.000716293;0.000330019;1.08913E-07;;;;
0.000298742;0.001661866;0.001363124;1.85811E-06;;;;
0.000298742;0.018964662;0.01866592;0.000348417;;;;
0.057282613;0.099672805;0.042390192;0.001796928;;;;
0.152772524;0.188269787;0.035497263;0.001260056;;;;
0.213141322;0.24459881;0.031457489;0.000989574;;;;
0.28698399;0.328967441;0.041983451;0.00176261;;;;
0.33402746;0.385179945;0.051152484;0.002616577;;;;
0.288370467;0.325782834;0.037412366;0.001399685;;;;
0.369613669;0.411921304;0.042307635;0.001789936;;;;
0.508032744;0.605703496;0.097670752;0.009539576;;;;
0.492290409;0.573326105;0.081035696;0.006566784;;;;
0.484481046;0.525405884;0.040924838;0.001674842;;;;
0.602045438;0.703105453;0.101060015;0.010213127;;;;
0.583847414;0.682808955;0.09896154;0.009793386;;;;
0.483325637;0.55391771;0.070592073;0.004983241;;;;
0.607645111;0.723463066;0.115817955;0.013413799;;;;
0.559865811;0.65927291;0.099407099;0.009881771;;;;
0.517875609;0.569177891;0.051302282;0.002631924;;;;
0.545017042;0.614959236;0.069942194;0.00489191;;;;
0.640299173;0.756418941;0.116119768;0.013483801;;;;
0.662132671;0.759428823;0.097296152;0.009466541;;;;
0.842118983;0.933462768;0.091343785;0.008343687;;;;
0.944231121;0.985619951;0.041388831;0.001713035;;;;
0.886416177;0.957176214;0.070760037;0.005006983;;;;
0.819148595;0.930544091;0.111395496;0.012408956;;;;
0.827321811;0.920850777;0.093528967;0.008747668;;;;
0.559177143;0.71095472;0.151777577;0.023036433;;;;
0.413041064;0.480608356;0.067567292;0.004565339;;;;
0.446478625;0.491263398;0.044784773;0.002005676;;;;
0.432752289;0.479223258;0.046470969;0.002159551;;;;
0.359155636;0.395764324;0.036608687;0.001340196;;;;
0.307826518;0.330863367;0.023036849;0.000530696;;;;
0.430159618;0.456349627;0.026190009;0.000685917;;;;
0.561967838;0.639689095;0.077721257;0.006040594;;;;
0.538405882;0.59482202;0.056416138;0.003182781;;;;
0.626770862;0.702267283;0.075496421;0.00569971;;;;
0.515176461;0.55295468;0.037778219;0.001427194;;;;
0.442608189;0.484112467;0.041504278;0.001722605;;;;
0.442599319;0.483730444;0.041131126;0.001691769;;;;
0.485166125;0.533428851;0.048262726;0.002329291;;;;
0.459746752;0.506764663;0.047017911;0.002210684;;;;
0.374275357;0.403570222;0.029294865;0.000858189;;;;
0.391619968;0.41662987;0.025009902;0.000625495;;;;
0.432410884;0.451725232;0.019314348;0.000373044;;;;
0.371184831;0.394739452;0.023554621;0.00055482;;;;
0.341363921;0.363199768;0.021835847;0.000476804;;;;
0.361512533;0.391635131;0.030122598;0.000907371;;;;
0.311922707;0.331731176;0.019808469;0.000392375;;;;
0.297341875;0.311321651;0.013979776;0.000195434;;;;
0.237798288;0.247967564;0.010169277;0.000103414;;;;
0.227188309;0.245692061;0.018503751;0.000342389;;;;
0.151577943;0.174479108;0.022901165;0.000524463;;;;
0.159400561;0.170539516;0.011138955;0.000124076;;;;
0.160924207;0.173929706;0.0130055;0.000169143;;;;
0.196944586;0.206868293;0.009923707;9.848E-05;;;;
0.290098892;0.293891815;0.003792924;1.43863E-05;;;;
0.245634397;0.258739201;0.013104804;0.000171736;;;;
0.253511879;0.260078039;0.00656616;4.31145E-05;;;;
0.230939267;0.23897788;0.008038613;6.46193E-05;;;;
0.217190958;0.223273589;0.006082631;3.69984E-05;;;;
0.251893334;0.281056685;0.02916335;0.000850501;;;;
0.242860477;0.256723448;0.013862971;0.000192182;;;;
0.235471726;0.24821192;0.012740194;0.000162313;;;;
0.214775271;0.228812616;0.014037345;0.000197047;;;;
0.26749085;0.280644454;0.013153605;0.000173017;;;;
0.275162553;0.290775282;0.015612729;0.000243757;;;;
0.398976675;0.443564328;0.044587653;0.001988059;;;;
0.347444825;0.378278261;0.030833436;0.000950701;;;;
0.268108555;0.285888445;0.01777989;0.000316124;;;;
0.268378897;0.291481205;0.023102308;0.000533717;;;;
0.248430306;0.275064787;0.026634481;0.000709396;;;;
0.299790048;0.327703522;0.027913474;0.000779162;;;;
0.341279619;0.349693337;0.008413719;7.07907E-05;;;;
0.376569315;0.411630616;0.035061301;0.001229295;;;;
0.454485708;0.484161199;0.029675491;0.000880635;;;;
0.444653914;0.472807595;0.028153682;0.00079263;;;;
0.468140439;0.489137328;0.020996889;0.000440869;;;;
0.592737026;0.580335566;0.01240146;0.000153796;;;;
0.582726911;0.598077649;0.015350737;0.000235645;;;;
0.563205078;0.571576456;0.008371378;7.008E-05;;;;
0.490926107;0.493527439;0.002601332;6.76693E-06;;;;
0.536998312;0.489688819;0.047309493;0.002238188;;;;
0.548580436;0.557676216;0.00909578;8.27332E-05;;;;
0.457226466;0.449940463;0.007286003;5.30858E-05;;;;
0.479664601;0.523778376;0.044113776;0.001946025;;;;
0.448044811;0.474234351;0.026189541;0.000685892;;;;
0.286827845;0.27626111;0.010566736;0.000111656;;;;
0.286856691;0.280975525;0.005881166;3.45881E-05;;;;
0.405057274;0.421462144;0.01640487;0.00026912;;;;
0.476982347;0.531693562;0.054711216;0.002993317;;;;
0.426015184;0.449248283;0.023233099;0.000539777;;;;
0.264524847;0.283673014;0.019148167;0.000366652;;;;
0.32540494;0.341129838;0.015724898;0.000247272;;;;
0.25273466;0.268403947;0.015669287;0.000245527;;;;
0.364423045;0.398245244;0.033822199;0.001143941;;;;
0.344164333;0.376890628;0.032726295;0.00107101;;;;
0.227490154;0.242914081;0.015423927;0.000237898;;;;
0.239669941;0.256594252;0.016924311;0.000286432;;;;
0.188610893;0.208835435;0.020224542;0.000409032;;;;
0.15186975;0.172469318;0.020599568;0.000424342;;;;
0.139947261;0.155795139;0.015847878;0.000251155;;;;
0.154538258;0.183610145;0.029071887;0.000845175;;;;
0.189977141;0.217714591;0.02773745;0.000769366;;;;
0.150959933;0.172459076;0.021499143;0.000462213;;;;
0.158328709;0.176215063;0.017886354;0.000319922;;;;
0.298693413;0.315263034;0.016569621;0.000274552;;;;
0.284811779;0.296751436;0.011939657;0.000142555;;;;
0.297597049;0.311391806;0.013794757;0.000190295;;;;
0.281299152;0.300717387;0.019418235;0.000377068;;;;
0.142170688;0.158211232;0.016040543;0.000257299;;;;
0.113741156;0.138142633;0.024401477;0.000595432;;;;
0.117646819;0.138601003;0.020954184;0.000439078;;;;
0.172962289;0.202391987;0.029429698;0.000866107;;;;
0.16618845;0.192759419;0.026570969;0.000706016;;;;
0.1117474;0.11730531;0.005557909;3.08904E-05;;;;
0.099287462;0.120081702;0.02079424;0.0004324;;;;
0.130623512;0.158613688;0.027990176;0.00078345;;;;
0.15178929;0.177020404;0.025231113;0.000636609;;;;
0.110374212;0.137413526;0.027039314;0.000731125;;;;
0.214212446;0.240753142;0.026540696;0.000704409;;;;
0.184425882;0.205850705;0.021424823;0.000459023;;;;
0.195291762;0.217057739;0.021765977;0.000473758;;;;
0.26377495;0.283119012;0.019344062;0.000374193;;;;
0.324549327;0.355153048;0.030603721;0.000936588;;;;
0.382864326;0.400430132;0.017565806;0.000308558;;;;
0.293764058;0.313303095;0.019539037;0.000381774;;;;
0.23328775;0.250212902;0.016925152;0.000286461;;;;
0.212760965;0.234830171;0.022069207;0.00048705;;;;
0.203558184;0.219603195;0.016045011;0.000257442;;;;
0.221865326;0.25220861;0.030343284;0.000920715;;;;
0.188640822;0.213564442;0.02492362;0.000621187;;;;
0.144460482;0.180502406;0.036041924;0.00129902;;;;
0.127117732;0.15115694;0.024039207;0.000577883;;;;
0.138804523;0.163856409;0.025051886;0.000627597;;;;
0.143677033;0.171597024;0.027919991;0.000779526;;;;
0.14741306;0.179167306;0.031754246;0.001008332;;;;
0.114214837;0.144359221;0.030144383;0.000908684;;;;
0.156681014;0.189717337;0.033036323;0.001091399;;;;
0.131697413;0.156607328;0.024909915;0.000620504;;;;
0.105992395;0.128680657;0.022688262;0.000514757;;;;
0.10611895;0.132295431;0.026176481;0.000685208;;;;
0.140720367;0.174386036;0.03366567;0.001133377;;;;
0.111419715;0.135671058;0.024251342;0.000588128;;;;
0.068460914;0.080037315;0.011576401;0.000134013;;;;
0.154537293;0.190539235;0.036001941;0.00129614;;;;
0.01303091;0.026430922;0.013400013;0.00017956;;;;
0.009500984;0.02054285;0.011041866;0.000121923;;;;
0.001909834;0.007164754;0.005254919;2.76142E-05;;;;
0.000298742;0.003746646;0.003447904;1.1888E-05;;;;
0.000298742;0.016599295;0.016300553;0.000265708;;;;
0.057128877;0.093890529;0.036761653;0.001351419;;;;
0.176227478;0.222947711;0.046720233;0.00218278;;;;
0.23184668;0.268614367;0.036767687;0.001351863;;;;
0.328769768;0.365636919;0.03686715;0.001359187;;;;
0.261330942;0.313564005;0.052233063;0.002728293;;;;
0.491120814;0.56031297;0.069192157;0.004787555;;;;
0.47869276;0.523595724;0.044902964;0.002016276;;;;
0.224789702;0.209179842;0.01560986;0.000243668;;;;
0.040552186;0.031136345;0.009415841;8.86581E-05;;;;
0.028086099;0.026292382;0.001793717;3.21742E-06;;;;
0.005808317;0.017803875;0.011995557;0.000143893;;;;
0.017743586;0.02719924;0.009455654;8.94094E-05;;;;
0.023615438;0.025430122;0.001814684;3.29308E-06;;;;
0.011767774;0.015702177;0.003934404;1.54795E-05;;;;
0.048713091;0.061713043;0.012999953;0.000168999;;;;
0.017051035;0.026807706;0.009756671;9.51926E-05;;;;
0.039519201;0.039463388;5.58128E-05;3.11507E-09;;;;
0.060253525;0.078605935;0.01835241;0.000336811;;;;
0.003204956;0.007191579;0.003986623;1.58932E-05;;;;
0.006910433;0.015001018;0.008090585;6.54576E-05;;;;
0.035341647;0.050040397;0.014698749;0.000216053;;;;
0.038279169;0.050223974;0.011944805;0.000142678;;;;
0.090794823;0.117447249;0.026652426;0.000710352;;;;
0.112197958;0.126833834;0.014635876;0.000214209;;;;
0.103836892;0.119664954;0.015828062;0.000250528;;;;
0.091453113;0.102581547;0.011128434;0.000123842;;;;
0.071573082;0.084607094;0.013034012;0.000169885;;;;
0.115714106;0.132304489;0.016590383;0.000275241;;;;
0.136643467;0.155128632;0.018485164;0.000341701;;;;
0.223638288;0.244788962;0.021150673;0.000447351;;;;
0.261390816;0.29190768;0.030516864;0.000931279;;;;
0.277156173;0.294809379;0.017653206;0.000311636;;;;
0.393669857;0.431008687;0.03733883;0.001394188;;;;
0.349684139;0.367832797;0.018148657;0.000329374;;;;
0.289139544;0.306191246;0.017051702;0.000290761;;;;
0.195639228;0.204563787;0.008924559;7.96478E-05;;;;
0.215452461;0.228560623;0.013108162;0.000171824;;;;
0.189755891;0.224987931;0.03523204;0.001241297;;;;
0.139651435;0.153019522;0.013368087;0.000178706;;;;
0.163995045;0.176453527;0.012458482;0.000155214;;;;
0.183251903;0.210527834;0.02727593;0.000743976;;;;
0.153174498;0.175535794;0.022361296;0.000500028;;;;
0.095384186;0.098062279;0.002678093;7.17218E-06;;;;
0.143774793;0.156471316;0.012696523;0.000161202;;;;
0.089812283;0.096517661;0.006705377;4.49621E-05;;;;
0.072145446;0.072111276;3.41697E-05;1.16757E-09;;;;
0.130149272;0.154726351;0.024577079;0.000604033;;;;
0.106231056;0.127599417;0.021368362;0.000456607;;;;
0.079508635;0.100297322;0.020788686;0.000432169;;;;
0.023580016;0.033923415;0.010343399;0.000106986;;;;
0.044224272;0.050543871;0.006319599;3.99373E-05;;;;
0.060044294;0.077316504;0.01727221;0.000298329;;;;
0.081031096;0.103442336;0.02241124;0.000502264;;;;
0.117064163;0.149042754;0.031978591;0.00102263;;;;
0.149710082;0.172808845;0.023098763;0.000533553;;;;
0.131654364;0.155280384;0.023626019;0.000558189;;;;
0.163680843;0.196973989;0.033293146;0.001108434;;;;
0.178722677;0.206134911;0.027412234;0.000751431;;;;
0.166032763;0.192221432;0.02618867;0.000685846;;;;
0.158084708;0.191204617;0.033119909;0.001096928;;;;
0.093213871;0.112872754;0.019658883;0.000386472;;;;
0.130468857;0.163993613;0.033524756;0.001123909;;;;
0.109074778;0.118645768;0.00957099;9.16038E-05;;;;
0.101623554;0.115924843;0.014301289;0.000204527;;;;
0.178262064;0.196424391;0.018162327;0.00032987;;;;
0.080092485;0.09891502;0.018822535;0.000354288;;;;
0.096475886;0.114637591;0.018161705;0.000329848;;;;
0.054332252;0.075630622;0.021298369;0.000453621;;;;
0.06485434;0.077425353;0.012571013;0.00015803;;;;
0.062452576;0.078467431;0.016014856;0.000256476;;;;
0.058186632;0.076988632;0.018802;0.000353515;;;;
0.06481238;0.089022243;0.024209864;0.000586117;;;;
0.054181512;0.076955994;0.022774482;0.000518677;;;;
0.012129992;0.027605455;0.015475463;0.00023949;;;;
0.045795151;0.065897616;0.020102465;0.000404109;;;;
0.027090233;0.042826163;0.01573593;0.00024762;;;;
0.043081119;0.05511438;0.012033261;0.000144799;;;;
0.079883499;0.097743005;0.017859506;0.000318962;;;;
0.115360936;0.137140385;0.021779449;0.000474344;;;;
0.080612515;0.098264573;0.017652058;0.000311595;;;;
0.073700434;0.090949405;0.017248971;0.000297527;;;;
0.090990884;0.114358256;0.023367373;0.000546034;;;;
0.051790895;0.069027203;0.017236309;0.00029709;;;;
0.03295902;0.05411055;0.02115153;0.000447387;;;;
0.039213865;0.056079591;0.016865725;0.000284453;;;;
0.047180431;0.065536768;0.018356337;0.000336955;;;;
0.048307274;0.06483748;0.016530206;0.000273248;;;;
0.016447012;0.032222717;0.015775705;0.000248873;;;;
0.015837026;0.034056392;0.018219366;0.000331945;;;;
0.007491456;0.019484047;0.011992591;0.000143822;;;;
0.007861789;0.026479543;0.018617754;0.000346621;;;;
0.000420591;0.022957921;0.02253733;0.000507931;;;;
0.009103683;0.025175802;0.016072119;0.000258313;;;;
0.00826857;0.023623035;0.015354465;0.00023576;;;;
0.000338144;0.006270246;0.005932102;3.51898E-05;;;;
0.000298742;0.01430127;0.014002528;0.000196071;;;;
0.000298742;0.007248422;0.00694968;4.82981E-05;;;;
0.000298742;0.010355372;0.01005663;0.000101136;;;;
0.000298742;0.022173202;0.02187446;0.000478492;;;;
0.01289634;0.04669777;0.03380143;0.001142537;;;;
0.009161214;0.033793696;0.024632482;0.000606759;;;;
0.003660871;0.019577239;0.015916368;0.000253331;;;;
0.010674079;0.032985728;0.022311649;0.00049781;;;;
0.012668963;0.038461839;0.025792876;0.000665272;;;;
0.000319284;0.007122821;0.006803537;4.62881E-05;;;;
0.000298742;0.002712358;0.002413616;5.82554E-06;;;;
0.000298742;0.000575755;0.000277013;7.67362E-08;;;;
0.000298742;0.004107159;0.003808417;1.4504E-05;;;;
0.000298742;0.007642196;0.007343454;5.39263E-05;;;;
0.000298742;0.002175045;0.001876303;3.52051E-06;;;;
0.000298742;0.005482114;0.005183372;2.68674E-05;;;;
0.000298742;0.00451484;0.004216098;1.77755E-05;;;;
0.000298742;-0.000222111;0.000520853;2.71288E-07;;;;
0.000298742;0.005901786;0.005603044;3.13941E-05;;;;
0.000298742;0.000809465;0.000510723;2.60838E-07;;;;
